name,lat,lon
"Pittsburgh",40.4546,-80.0633
"Pittsburgh",40.4546,-80.0633
"Pittsburgh",40.4546,-80.0633
"Muskegon (Muskegon Heights)",43.2093,-86.2277
"Muskegon (Muskegon Heights)",43.2093,-86.2277
"Muskegon (Muskegon Heights)",43.2093,-86.2277
"Selma",32.4293,-87.0144
"Selma",32.4293,-87.0144
"Selma",32.4293,-87.0144
"Selma",32.4293,-87.0144
"Lansing",41.5732,-87.567
"Lansing",41.5732,-87.567
"Rayne",30.2442,-92.2728
"Richmond",37.5437,-77.4115
"Richmond",37.5437,-77.4115
"Denison",33.7657,-96.5597
"Denison",33.7657,-96.5597
"Denison",33.7657,-96.5597
"Denison",33.7657,-96.5597
"Denison",33.7657,-96.5597
"Milwaukee",43.0799,-87.9673
"Milwaukee",43.0799,-87.9673
"Jacksonville",30.4074,-81.7287
"West Palm Beach",26.7564,-80.0833
"Philadelphia",39.9339,-75.225
"Shreveport",32.4252,-93.7631
"Jersey City",40.7358,-74.0778
"Jersey City",40.7358,-74.0778
"Jersey City",40.7358,-74.0778
"Jersey City",40.7358,-74.0778
"Wilmington",39.7387,-75.5429
"Wilmington",39.7387,-75.5429
"Chicago (Englewood)",41.7925,-87.6463
"Chicago",41.9658,-87.6552
"Chicago",41.9658,-87.6552
"Glendale",33.5096,-112.184
"Cincinnati",39.2542,-84.5966
"Cincinnati",39.2542,-84.5966
"Cincinnati",39.2542,-84.5966
"Cincinnati",39.2542,-84.5966
"Cincinnati",39.2542,-84.5966
"Cincinnati",39.2542,-84.5966
"Cincinnati",39.2542,-84.5966
"Cincinnati",39.2542,-84.5966
"Cincinnati",39.2542,-84.5966
"Cincinnati",39.2542,-84.5966
"Cincinnati",39.2542,-84.5966
"Las Vegas",36.1658,-115.062
"Las Vegas",36.1658,-115.062
"Las Vegas",36.1658,-115.062
"Las Vegas",36.1658,-115.062
"Las Vegas",36.1658,-115.062
"Las Vegas",36.1658,-115.062
"Orlando (Pine Castle)",28.4655,-81.3831
"Orlando (Pine Castle)",28.4655,-81.3831
"Orlando (Pine Castle)",28.4655,-81.3831
"Orlando (Pine Castle)",28.4655,-81.3831
"Nashville",36.1895,-86.8179
"Nashville",36.1895,-86.8179
"Summit",31.2915,-90.4751
"Newport News",36.989,-76.4223
"Newport News",36.989,-76.4223
"Baltimore",39.2484,-76.6308
"Beaufort",32.4419,-80.7484
"Martinsburg",39.4568,-77.9676
"Martinsburg",39.4568,-77.9676
"New Orleans",29.9225,-90.0224
"New Orleans",29.9225,-90.0224
"New Orleans",29.9225,-90.0224
"New Orleans",29.9225,-90.0224
"Apple Valley",34.5453,-117.274
"Apple Valley",34.5453,-117.274
"Vicksburg",32.2947,-90.8379
"Vicksburg",32.2947,-90.8379
"Akron",41.0882,-81.5476
"Akron",41.0882,-81.5476
"Akron",41.0882,-81.5476
"Memphis",35.0421,-90.0886
"Memphis",35.0421,-90.0886
"Birmingham",33.5755,-86.7612
"Louisville",38.2164,-85.5894
"Jennings",30.2521,-92.6506
"Jennings",30.2521,-92.6506
"San Diego",32.7987,-117.196
"San Diego",32.7987,-117.196
"Eunice",30.4875,-92.4118
"Eunice",30.4875,-92.4118
"Fayetteville",35.1121,-78.909
"Fayetteville",35.1121,-78.909
"Fayetteville",35.1121,-78.909
"Tabor City",34.0951,-78.7434
"Tabor City",34.0951,-78.7434
"Tabor City",34.0951,-78.7434
"Charlotte",35.2853,-80.8298
"Charlotte",35.2853,-80.8298
"Milwaukee",43.1353,-87.9718
"Milwaukee",43.1353,-87.9718
"Milwaukee",43.1353,-87.9718
"Compton",33.8962,-118.192
"Compton",33.8962,-118.192
"Montgomery",32.3579,-86.344
"Jonesboro",35.8185,-90.6636
"Jonesboro",35.8185,-90.6636
"Jonesboro",35.8185,-90.6636
"Milwaukee",43.1281,-87.9882
"Milwaukee",43.1281,-87.9882
"Chicago",41.9191,-87.7266
"North Charleston",32.9339,-80.0791
"Pacoima",34.2659,-118.417
"Pacoima",34.2659,-118.417
"Pacoima",34.2659,-118.417
"Pacoima",34.2659,-118.417
"Pacoima",34.2659,-118.417
"Atlanta",33.8119,-84.3671
"Atlanta",33.8119,-84.3671
"Atlanta",33.8119,-84.3671
"Milwaukee",43.0734,-87.9621
"Milwaukee",43.0734,-87.9621
"Milwaukee",43.0734,-87.9621
"Milwaukee",43.0734,-87.9621
"Laurel",31.7023,-89.1276
"Laurel",31.7023,-89.1276
"Deer Creek",46.3812,-95.3176
"Deer Creek",46.3812,-95.3176
"Madison",36.2749,-86.706
"Charleston",32.7971,-79.9501
"Charleston",32.7971,-79.9501
"Butler",40.8435,-79.7893
"Youngstown",41.1377,-80.6603
"Milwaukee",43.1045,-87.9618
"Houston",29.7074,-95.4883
"Houston",29.7074,-95.4883
"Houston",29.7074,-95.4883
"Houston",29.7074,-95.4883
"Richmond",37.5694,-77.4125
"Richmond",37.5694,-77.4125
"Columbus",40.1015,-83.0127
"Hartford",41.7849,-72.6873
"Mount Pleasant",39.5528,-111.453
"Newton",38.0317,-97.3366
"Newton",38.0317,-97.3366
"Chicago",41.7855,-87.6255
"Newport News",37.1152,-76.5169
"Newport News",37.1152,-76.5169
"Wilmington",39.7495,-75.5718
"Columbus",32.5449,-84.9472
"West Memphis",35.1265,-90.2005
"Boston",42.326,-71.1045
"Max",47.8542,-101.253
"Max",47.8542,-101.253
"Memphis",35.0205,-90.0979
"Columbia",39.016,-92.2994
"Columbia",39.016,-92.2994
"Columbia",39.016,-92.2994
"Quaker City",40.004,-81.3184
"Washington",38.8549,-76.991
"Washington",38.8549,-76.991
"Attica",42.7984,-78.3964
"Chicago",41.9648,-87.7197
"Chicago",41.9648,-87.7197
"Summerville",32.9971,-80.2172
"Saint Louis",38.6758,-90.2184
"Saint Louis",38.6758,-90.2184
"Philadelphia",39.9413,-75.2206
"Washington",38.8705,-76.945
"Lorain",41.4711,-82.1462
"Lorain",41.4711,-82.1462
"Lorain",41.4711,-82.1462
"San Antonio",29.4296,-98.6217
"San Antonio",29.4296,-98.6217
"Saint Louis",38.5921,-90.2305
"Norfolk",36.8574,-76.2846
"Norfolk",36.8574,-76.2846
